Region,Date,Age,Sex,Deaths,Year,Exposure,Week,t,sn52,cs52,include,pred,lp,up,excess,exc_reg_pi
British Columbia,2017-03-25,0,b,51,2017,2397018,12,377,1,-6.776263578034403e-19,0,41.874821793291716,30,55,9.125178206708284,0
British Columbia,2017-04-01,0,b,46,2017,2397018,13,378,0.9927088740980539,-0.12053668025532427,0,41.980847188475025,29,55,4.019152811524975,0
British Columbia,2017-04-08,0,b,46,2017,2397018,14,379,0.9709418174260531,-0.23931566428755324,0,42.0856272780764,30,55,3.9143727219235984,0
British Columbia,2017-04-15,0,b,46,2017,2397018,15,380,0.935016242685416,-0.3546048870425324,1,42.18910132109925,30,54,3.810898678900749,0
British Columbia,2017-04-22,0,b,41,2017,2397018,16,381,0.8854560256532109,-0.4647231720437666,1,42.291208200597936,30,54,-1.2912082005979357,0
British Columbia,2017-04-29,0,b,51,2017,2397018,17,382,0.8229838658936569,-0.568064746731155,1,42.39188644152627,31,56,8.608113558473732,0
British Columbia,2017-05-06,0,b,46,2017,2397018,18,383,0.7485107481711056,-0.6631226582407901,1,42.491074229425685,30,55,3.508925770574315,0
British Columbia,2017-05-13,0,b,46,2017,2397018,19,384,0.6631226582407941,-0.7485107481711021,1,42.58870942995829,31,56,3.4112905700417073,0
British Columbia,2017-05-20,0,b,41,2017,2397018,20,385,0.5680647467311536,-0.8229838658936579,1,42.68472960928939,31,56,-1.6847296092893913,0
British Columbia,2017-05-27,0,b,46,2017,2397018,21,386,0.4647231720437714,-0.8854560256532085,1,42.77907205531707,30,55,3.220927944682927,0
British Columbia,2017-06-03,0,b,46,2017,2397018,22,387,0.35460488704253745,-0.9350162426854142,1,42.871673799757126,30,56,3.1283262002428742,0
British Columbia,2017-06-10,0,b,46,2017,2397018,23,388,0.2393156642875585,-0.9709418174260519,1,42.96247164107852,30,54,3.0375283589214774,0
British Columbia,2017-06-17,0,b,51,2017,2397018,24,389,0.12053668025532256,-0.9927088740980541,1,43.05140216829233,29,56,7.948597831707673,0
British Columbia,2017-06-24,0,b,61,2017,2397018,25,390,5.389623209534067e-15,-1,1,43.138401785593715,29,59,17.861598214406285,1
British Columbia,2017-07-01,0,b,46,2017,2397018,26,391,-0.12053668025532598,-0.9927088740980536,1,43.22340673785289,31,55,2.7765932621471094,0
British Columbia,2017-07-08,0,b,36,2017,2397018,27,392,-0.2393156642875549,-0.9709418174260527,0,43.30635313695468,32,56,-7.306353136954677,0
British Columbia,2017-07-15,0,b,51,2017,2397018,28,393,-0.354604887042534,-0.9350162426854154,0,43.38717698898282,30.975000000000044,55.024999999999864,7.612823011017177,0
British Columbia,2017-07-22,0,b,41,2017,2397018,29,394,-0.46472317204376185,-0.8854560256532135,0,43.46581422224293,32,57,-2.4658142222429333,0
British Columbia,2017-07-29,0,b,36,2017,2397018,30,395,-0.5680647467311564,-0.822983865893656,0,43.54220071612053,30,56,-7.542200716120533,0
