Region,Date,Age,Sex,Deaths,Year,Exposure,Week,t,sn52,cs52,include,pred,lp,up,excess,exc_reg_pi
British Columbia,2018-10-06,65,f,126,2018,462281,40,457,-0.9709418174260523,0.23931566428755635,1,127.09081129762572,105,149,-1.09081129762572,0
British Columbia,2018-10-13,65,f,126,2018,462281,41,458,-0.9350162426854174,0.35460488704252874,1,128.6896164370981,105.97500000000005,150.02499999999986,-2.6896164370980955,0
British Columbia,2018-10-20,65,f,141,2018,462281,42,459,-0.8854560256532095,0.4647231720437694,1,130.31027647454042,107,154,10.689723525459584,0
British Columbia,2018-10-27,65,f,141,2018,462281,43,460,-0.8229838658936551,0.5680647467311576,1,131.9287991651838,110,155,9.07120083481621,0
British Columbia,2018-11-03,65,f,131,2018,462281,44,461,-0.7485107481711035,0.6631226582407924,1,133.52034492882322,113,155,-2.5203449288232207,0
British Columbia,2018-11-10,65,f,151,2018,462281,45,462,-0.6631226582407971,0.7485107481710995,1,135.05963291885018,112,158,15.940367081149816,0
British Columbia,2018-11-17,65,f,131,2018,462281,46,463,-0.5680647467311568,0.8229838658936557,0,136.52140687160545,114,161,-5.52140687160545,0
British Columbia,2018-11-24,65,f,136,2018,462281,47,464,-0.46472317204376856,0.8854560256532099,0,137.8809500263663,115,161,-1.8809500263662926,0
British Columbia,2018-12-01,65,f,136,2018,462281,48,465,-0.3546048870425411,0.9350162426854127,0,139.11463409622928,116,163,-3.114634096229281,0
British Columbia,2018-12-08,65,f,101,2018,462281,49,466,-0.23931566428755538,0.9709418174260526,0,140.2004834439321,114,164.02499999999986,-39.200483443932086,0
British Columbia,2018-12-15,65,f,151,2018,462281,50,467,-0.12053668025532646,0.9927088740980535,0,141.11873264362933,116,167,9.881267356370671,0
British Columbia,2018-12-22,65,f,121,2018,462281,51,468,-2.204291436880279e-15,1,0,141.85235382712605,118,165,-20.852353827126052,0
British Columbia,2018-12-29,65,f,131,2018,462281,52,469,0.12053668025531503,0.992708874098055,0,142.38752988467343,118.97500000000004,164.02499999999986,-11.387529884673427,0
British Columbia,2019-01-05,65,f,156,2019,480955,1,470,0.23931566428755802,0.970941817426052,0,148.47903404029887,123,176,7.52096595970113,0
British Columbia,2019-01-12,65,f,171,2019,480955,2,471,0.354604887042537,0.9350162426854143,0,148.59510363449323,124,176,22.404896365506772,0
British Columbia,2019-01-19,65,f,136,2019,480955,3,472,0.4647231720437646,0.8854560256532119,0,148.48523469383312,121,176,-12.485234693833121,0
British Columbia,2019-01-26,65,f,141,2019,480955,4,473,0.568064746731159,0.8229838658936541,0,148.15145913650971,124,176,-7.151459136509715,0
British Columbia,2019-02-02,65,f,136,2019,480955,5,474,0.6631226582407937,0.7485107481711024,0,147.6000764937851,122,174,-11.60007649378511,0
British Columbia,2019-02-09,65,f,141,2019,480955,6,475,0.7485107481711006,0.6631226582407957,0,146.84146529311988,122,172,-5.841465293119882,0
British Columbia,2019-02-16,65,f,141,2019,480955,7,476,0.8229838658936527,0.5680647467311613,0,145.889777203064,122,173,-4.889777203064,0
British Columbia,2019-02-23,65,f,141,2019,480955,8,477,0.8854560256532107,0.464723172043767,0,144.7625296377227,119,170,-3.7625296377227073,0
British Columbia,2019-03-02,65,f,121,2019,480955,9,478,0.9350162426854134,0.3546048870425395,0,143.48011714917882,117,169,-22.480117149178824,0
British Columbia,2019-03-09,65,f,146,2019,480955,10,479,0.9709418174260513,0.23931566428756063,0,142.06526504489815,115,169,3.9347349551018453,0
British Columbia,2019-03-16,65,f,146,2019,480955,11,480,0.992708874098053,0.1205366802553318,0,140.54245009714006,117,166,5.457549902859938,0
British Columbia,2019-03-23,65,f,136,2019,480955,12,481,1,4.891649151711475e-16,0,138.93731296555734,115,165,-2.9373129655573393,0
British Columbia,2019-03-30,65,f,116,2019,480955,13,482,0.9927088740980539,-0.12053668025532378,0,137.27608518237898,115,162,-21.276085182378978,0
British Columbia,2019-04-06,65,f,146,2019,480955,14,483,0.9709418174260532,-0.23931566428755277,0,135.5850505202967,113,159,10.414949479703296,0
British Columbia,2019-04-13,65,f,156,2019,480955,15,484,0.9350162426854137,-0.3546048870425386,1,133.8900566240891,111,156.02499999999986,22.109943375910888,0
British Columbia,2019-04-20,65,f,131,2019,480955,16,485,0.8854560256532111,-0.4647231720437662,1,132.21608832166,110,158,-1.2160883216600098,0
British Columbia,2019-04-27,65,f,141,2019,480955,17,486,0.8229838658936572,-0.5680647467311546,1,130.58690941621308,106,156,10.413090583786925,0
British Columbia,2019-05-04,65,f,131,2019,480955,18,487,0.748510748171106,-0.6631226582407898,1,129.02477533571772,108,154,1.9752246642822797,0
British Columbia,2019-05-11,65,f,141,2019,480955,19,488,0.6631226582407944,-0.7485107481711017,1,127.55021505014042,106,151,13.449784949859577,0
British Columbia,2019-05-18,65,f,141,2019,480955,20,489,0.5680647467311598,-0.8229838658936536,1,126.18187735393047,105,149,14.818122646069526,0
British Columbia,2019-05-25,65,f,121,2019,480955,21,490,0.4647231720437718,-0.8854560256532081,1,124.93643406238348,103,150,-3.9364340623834835,0
British Columbia,2019-06-01,65,f,146,2019,480955,22,491,0.3546048870425313,-0.9350162426854165,1,123.82853092262344,102,147,22.171469077376557,0
British Columbia,2019-06-08,65,f,121,2019,480955,23,492,0.23931566428755896,-0.9709418174260517,1,122.87077606821883,100,146,-1.8707760682188308,0
British Columbia,2019-06-15,65,f,116,2019,480955,24,493,0.12053668025532305,-0.992708874098054,1,122.07375558079548,100,143,-6.073755580795478,0
British Columbia,2019-06-22,65,f,116,2019,480955,25,494,5.879465751063018e-15,-1,1,121.4460660643522,99,145,-5.446066064352195,0
British Columbia,2019-06-29,65,f,116,2019,480955,26,495,-0.12053668025532549,-0.9927088740980538,1,120.99435497797128,98,145,-4.994354977971284,0
British Columbia,2019-07-06,65,f,131,2019,480955,27,496,-0.23931566428755444,-0.9709418174260529,0,120.72336070025285,100.97500000000005,143,10.276639299747146,0
British Columbia,2019-07-13,65,f,121,2019,480955,28,497,-0.35460488704253357,-0.9350162426854156,0,120.63594581368825,98,144,0.3640541863117477,0
British Columbia,2019-07-20,65,f,131,2019,480955,29,498,-0.4647231720437614,-0.8854560256532137,0,120.7331188130871,101,143.02499999999986,10.266881186912897,0
British Columbia,2019-07-27,65,f,111,2019,480955,30,499,-0.568064746731156,-0.8229838658936562,0,121.01404128851743,99,142,-10.014041288517433,0
British Columbia,2019-08-03,65,f,111,2019,480955,31,500,-0.663122658240791,-0.7485107481711049,0,121.47601955286932,100,145,-10.476019552869317,0
British Columbia,2019-08-10,65,f,151,2019,480955,32,501,-0.7485107481710982,-0.6631226582407985,0,122.11448162916368,100,143,28.885518370836323,1
British Columbia,2019-08-17,65,f,136,2019,480955,33,502,-0.8229838658936586,-0.5680647467311526,0,122.92294243836595,100,145,13.07705756163405,0
British Columbia,2019-08-24,65,f,126,2019,480955,34,503,-0.885456025653209,-0.4647231720437703,0,123.89296188701259,101,145,2.1070381129874107,0
British Columbia,2019-08-31,65,f,121,2019,480955,35,504,-0.9350162426854146,-0.3546048870425363,0,125.01410228858502,106,148,-4.014102288585022,0
British Columbia,2019-09-07,65,f,136,2019,480955,36,505,-0.9709418174260505,-0.23931566428756418,1,126.27389309298418,104,149,9.726106907015819,0
British Columbia,2019-09-14,65,f,116,2019,480955,37,506,-0.9927088740980542,-0.12053668025532135,1,127.6578121586924,105,150,-11.657812158692394,0
British Columbia,2019-09-21,65,f,121,2019,480955,38,507,-1,-4.164339229353886e-15,1,129.14929368145243,106,153,-8.149293681452434,0
British Columbia,2019-09-28,65,f,131,2019,480955,39,508,-0.9927088740980543,0.12053668025532013,1,130.72977328081973,111,153,0.27022671918027186,0
British Columbia,2019-10-05,65,f,131,2019,480955,40,509,-0.9709418174260541,0.2393156642875492,1,132.3787805296134,108,156,-1.3787805296134081,0
British Columbia,2019-10-12,65,f,111,2019,480955,41,510,-0.93501624268541494,0.3546048870425352,1,134.0740882903973,111,158,-23.0740882903973,0
British Columbia,2019-10-19,65,f,131,2019,480955,42,511,-0.8854560256532129,0.4647231720437629,1,135.79192652394175,112,161,-4.791926523941754,0
British Columbia,2019-10-26,65,f,131,2019,480955,43,512,-0.8229838658936593,0.5680647467311516,1,137.50726572782003,114,162,-6.507265727820027,0
British Columbia,2019-11-02,65,f,136,2019,480955,44,513,-0.748510748171099,0.6631226582407976,1,139.1941718806084,115,163,-3.194171880608394,0
British Columbia,2019-11-09,65,f,136,2019,480955,45,514,-0.6631226582407972,0.7485107481710993,1,140.82623081489825,116,166,-4.826230814898253,0
British Columbia,2019-11-16,65,f,131,2019,480955,46,515,-0.568064746731157,0.8229838658936556,0,142.37703885456622,118,166,-11.377038854566223,0
British Columbia,2019-11-23,65,f,111,2019,480955,47,516,-0.46472317204377506,0.8854560256532065,0,143.82075217609423,119,169,-32.82075217609423,0
British Columbia,2019-11-30,65,f,136,2019,480955,48,517,-0.35460488704253473,0.9350162426854152,0,145.13265229256967,121.97500000000005,171,-9.132652292569674,0
British Columbia,2019-12-07,65,f,151,2019,480955,49,518,-0.2393156642875625,0.9709418174260509,0,146.28973406732533,122.97500000000004,172,4.710265932674673,0
British Columbia,2019-12-14,65,f,156,2019,480955,50,519,-0.1205366802553267,0.9927088740980535,0,147.2712904720547,121,172,8.728709527945313,0
British Columbia,2019-12-21,65,f,131,2019,480955,51,520,-2.4492127076447545e-15,1,0,148.05946610028616,123,173,-17.05946610028616,0
British Columbia,2019-12-28,65,f,146,2019,480955,52,521,0.12053668025532184,0.9927088740980542,0,148.6397543525214,119.97500000000005,177,-2.6397543525214076,0
British Columbia,2020-01-04,65,f,141,2020,500869,1,522,0.23931566428755086,0.9709418174260537,0,155.17083613201874,127.97500000000005,183,-14.170836132018735,0
British Columbia,2020-01-11,65,f,151,2020,500869,2,523,0.3546048870425301,0.9350162426854169,0,155.3128562172073,130,185,-4.3128562172072975,0
British Columbia,2020-01-18,65,f,146,2020,500869,3,524,0.4647231720437707,0.8854560256532088,0,155.21778595418735,128,182,-9.217785954187349,0
British Columbia,2020-01-25,65,f,151,2020,500869,4,525,0.5680647467311529,0.8229838658936584,0,154.8876829856375,128,182,-3.887682985637497,0
British Columbia,2020-02-01,65,f,136,2020,500869,5,526,0.6631226582407935,0.7485107481711025,0,154.3290763760384,128,184.02499999999986,-18.329076376038387,0
British Columbia,2020-02-08,65,f,141,2020,500869,6,527,0.7485107481711004,0.663122658240796,0,153.55277137951828,125,180,-12.552771379518276,0
British Columbia,2020-02-15,65,f,121,2020,500869,7,528,0.8229838658936566,0.5680647467311556,0,152.57353111267804,125,180,-31.57353111267804,0
British Columbia,2020-02-22,65,f,131,2020,500869,8,529,0.8854560256532072,0.46472317204377356,0,151.40965150989646,124,181,-20.409651509896463,0
British Columbia,2020-02-29,65,f,131,2020,500869,9,530,0.9350162426854133,0.35460488704253973,0,150.08245081094682,122,180,-19.082450810946824,0
British Columbia,2020-03-07,65,f,116,2020,500869,10,531,0.9709418174260496,0.23931566428756776,0,148.61569811048423,123,178,-32.61569811048423,0
British Columbia,2020-03-14,65,f,136,2020,500869,11,532,0.9927088740980538,0.120536680255325,0,147.03500701988165,122.97500000000004,173,-11.035007019881647,0
British Columbia,2020-03-21,65,f,166,2020,500869,12,533,1,7.839513543536625e-15,0,145.36722025528255,120,170,20.632779744717453,0
British Columbia,2020-03-28,65,f,176,2020,500869,13,534,0.992708874098054,-0.12053668025532355,0,143.63980912717864,119,173,32.36019087282136,1
British Columbia,2020-04-04,65,f,151,2020,500869,14,535,0.9709418174260533,-0.23931566428755252,0,141.88030874662223,117.97500000000005,168,9.119691253377766,0
British Columbia,2020-04-11,65,f,151,2020,500869,15,536,0.9350162426854138,-0.3546048870425384,0,140.11580564514588,117,164,10.884194354854117,0
British Columbia,2020-04-18,65,f,126,2020,500869,16,537,0.8854560256532112,-0.46472317204376595,0,138.37248983136715,115,163,-12.372489831367147,0
British Columbia,2020-04-25,65,f,116,2020,500869,17,538,0.8229838658936615,-0.5680647467311486,0,136.67527847321662,113,162,-20.675278473216622,0
British Columbia,2020-05-02,65,f,116,2020,500869,18,539,0.7485107481711014,-0.6631226582407949,0,135.04751375444772,110,162,-19.04751375444772,0
British Columbia,2020-05-09,65,f,136,2020,500869,19,540,0.6631226582408,-0.7485107481710969,0,133.51073329293177,109,159,2.489266707068225,0
British Columbia,2020-05-16,65,f,126,2020,500869,20,541,0.5680647467311541,-0.8229838658936575,0,132.08450802908135,109,156,-6.0845080290813485,0
British Columbia,2020-05-23,65,f,126,2020,500869,21,542,0.464723172043772,-0.885456025653208,0,130.78633981326945,108,156,-4.78633981326945,0
British Columbia,2020-05-30,65,f,126,2020,500869,22,543,0.3546048870425315,-0.9350162426854164,0,129.63160908070242,106,153,-3.631609080702418,0
British Columbia,2020-06-06,65,f,121,2020,500869,23,544,0.23931566428755918,-0.9709418174260517,0,128.63356197545295,106,152.02499999999986,-7.633561975452949,0
British Columbia,2020-06-13,65,f,126,2020,500869,24,545,0.12053668025533035,-0.9927088740980531,0,127.8033259993165,106,151,-1.803325999316499,0
British Columbia,2020-06-20,65,f,131,2020,500869,25,546,-9.810403357735087e-16,-1,0,127.14994361332114,105,154,3.850056386678858,0
British Columbia,2020-06-27,65,f,111,2020,500869,26,547,-0.12053668025531819,-0.9927088740980545,0,126.68041409455897,102.97500000000004,153,-15.68041409455897,0
British Columbia,2020-07-04,65,f,116,2020,500869,27,548,-0.2393156642875611,-0.9709418174260512,0,126.39973523328068,101.97500000000005,152,-10.39973523328068,0
British Columbia,2020-07-11,65,f,131,2020,500869,28,549,-0.35460488704253335,-0.9350162426854157,0,126.3109380395841,102,150.02499999999986,4.6890619604158985,0
British Columbia,2020-07-18,65,f,121,2020,500869,29,550,-0.4647231720437738,-0.8854560256532071,0,126.41510942497418,102,150,-5.415109424974176,0
British Columbia,2020-07-25,65,f,151,2020,500869,30,551,-0.5680647467311558,-0.8229838658936564,0,126.7113997574359,104,154,24.2886002425641,0
British Columbia,2020-08-01,65,f,131,2020,500869,31,552,-0.6631226582407908,-0.748510748171105,0,127.1970141993493,106,149,3.8029858006507027,0
British Columbia,2014-01-04,85,f,176,2014,86638,1,209,0.1205366802553233,0.992708874098054,0,167.8226969757648,141,197,8.177303024235187,0
British Columbia,2014-01-11,85,f,181,2014,86638,2,210,0.23931566428755918,0.9709418174260517,0,169.03336705458204,141,202.02499999999986,11.966632945417956,0
British Columbia,2014-01-18,85,f,176,2014,86638,3,211,0.35460488704253484,0.9350162426854152,0,169.8844596621025,143,203,6.1155403378974995,0
British Columbia,2014-01-25,85,f,151,2014,86638,4,212,0.4647231720437689,0.8854560256532097,0,170.3598158745735,143,200,-19.359815874573513,0
British Columbia,2014-02-01,85,f,146,2014,86638,5,213,0.5680647467311541,0.8229838658936575,0,170.4511414662176,145,203,-24.451141466217592,0
British Columbia,2014-02-08,85,f,171,2014,86638,6,214,0.6631226582407946,0.7485107481711016,0,170.15830688863528,143,202,0.8416931113647195,0
British Columbia,2014-02-15,85,f,146,2014,86638,7,215,0.7485107481710991,0.6631226582407975,0,169.48935115952517,145,202,-23.48935115952517,0
British Columbia,2014-02-22,85,f,151,2014,86638,8,216,0.8229838658936554,0.5680647467311574,0,168.46018978956633,139,200,-17.46018978956633,0
British Columbia,2014-03-01,85,f,146,2014,86638,9,217,0.8854560256532079,0.4647231720437722,0,167.09404549754018,140.97500000000005,198,-21.09404549754018,0
British Columbia,2014-03-08,85,f,161,2014,86638,10,218,0.9350162426854138,0.3546048870425384,0,165.4206373266198,138,193,-4.420637326619811,0
British Columbia,2014-03-15,85,f,161,2014,86638,11,219,0.9709418174260525,0.239315664287556,0,163.4751773741441,136,193,-2.4751773741440957,0
British Columbia,2014-03-22,85,f,141,2014,86638,12,220,0.992708874098054,0.12053668025532353,0,161.29723358105636,136,190,-20.29723358105636,0
British Columbia,2014-03-29,85,f,146,2014,86638,13,221,1,-7.354414386512298e-16,0,158.92952131278744,133.97500000000002,189,-12.929521312787443,0
British Columbia,2014-04-05,85,f,166,2014,86638,14,222,0.9927088740980542,-0.12053668025532148,0,156.41668577436118,130,182.02499999999986,9.583314225638816,0
British Columbia,2014-04-12,85,f,126,2014,86638,15,223,0.9709418174260521,-0.2393156642875574,1,153.8041321264371,131,180.02499999999986,-27.80413212643711,0
British Columbia,2014-04-19,85,f,131,2014,86638,16,224,0.9350162426854158,-0.3546048870425331,1,151.13694716245578,126,181,-20.136947162455783,0
British Columbia,2014-04-26,85,f,151,2014,86638,17,225,0.8854560256532106,-0.46472317204376723,1,148.4589457916998,124,174.02499999999986,2.54105420830021,0
British Columbia,2014-05-03,85,f,136,2014,86638,18,226,0.8229838658936566,-0.5680647467311556,1,145.811900504323,120,171,-9.811900504323006,0
British Columbia,2014-05-10,85,f,136,2014,86638,19,227,0.7485107481711029,-0.6631226582407933,1,143.2349305031995,122,166,-7.234930503199507,0
British Columbia,2014-05-17,85,f,151,2014,86638,20,228,0.6631226582407962,-0.7485107481711002,1,140.76405597242922,119,164,10.235944027570781,0
British Columbia,2014-05-24,85,f,136,2014,86638,21,229,0.5680647467311588,-0.8229838658936544,1,138.43191258941823,116,162,-2.431912589418232,0
British Columbia,2014-05-31,85,f,136,2014,86638,22,230,0.46472317204376756,-0.8854560256532104,1,136.2676093386833,113,161,-0.26760933868328607,0
British Columbia,2014-06-07,85,f,131,2014,86638,23,231,0.3546048870425368,-0.9350162426854144,1,134.29670732425788,112,159,-3.2967073242578806,0
British Columbia,2014-06-14,85,f,141,2014,86638,24,232,0.23931566428755777,-0.970941817426052,1,132.5412941530036,109,155.02499999999986,8.458705846996395,0
British Columbia,2014-06-21,85,f,151,2014,86638,25,233,0.12053668025532184,-0.9927088740980542,1,131.02012733436618,109.97500000000005,155,19.97987266563382,0
British Columbia,2014-06-28,85,f,121,2014,86638,26,234,1.1021457184401395e-15,-1,1,129.74882066877797,106,155,-8.748820668777967,0
British Columbia,2014-07-05,85,f,111,2014,86638,27,235,-0.12053668025532317,-0.992708874098054,0,128.74004939057227,106,153,-17.740049390572267,0
British Columbia,2014-07-12,85,f,131,2014,86638,28,236,-0.23931566428755563,-0.9709418174260526,0,128.00375251590498,106,153.02499999999986,2.996247484095022,0
British Columbia,2014-07-19,85,f,136,2014,86638,29,237,-0.35460488704253473,-0.9350162426854152,0,127.54731409402729,105,151,8.452685905972714,0
British Columbia,2014-07-26,85,f,111,2014,86638,30,238,-0.4647231720437656,-0.8854560256532115,0,127.37570861456737,102,152,-16.375708614567372,0
British Columbia,2014-08-02,85,f,131,2014,86638,31,239,-0.568064746731154,-0.8229838658936576,0,127.49159950685595,107,152.02499999999986,3.508400493144052,0
British Columbia,2014-08-09,85,f,121,2014,86638,32,240,-0.6631226582407919,-0.748510748171104,0,127.89538337843973,106,150,-6.895383378439732,0
British Columbia,2014-08-16,85,f,126,2014,86638,33,241,-0.7485107481711013,-0.663122658240795,0,128.58517634118655,106.97500000000004,151,-2.5851763411865534,0
British Columbia,2014-08-23,85,f,136,2014,86638,34,242,-0.8229838658936574,-0.5680647467311545,0,129.55674247220253,108,150,6.443257527797471,0
British Columbia,2014-08-30,85,f,146,2014,86638,35,243,-0.8854560256532096,-0.4647231720437692,0,130.80336818309405,108,153,15.196631816905949,0
British Columbia,2014-09-06,85,f,121,2014,86638,36,244,-0.93501624268541494,-0.3546048870425352,1,132.3156900527737,112,156,-11.315690052773704,0
British Columbia,2014-09-13,85,f,141,2014,86638,37,245,-0.9709418174260516,-0.23931566428755954,1,134.08148751727816,111,158,6.918512482721837,0
British Columbia,2014-09-20,85,f,146,2014,86638,38,246,-0.992708874098054,-0.12053668025532366,1,136.08545565687774,113.97500000000005,160,9.914544343122259,0
British Columbia,2014-09-27,85,f,131,2014,86638,39,247,-1,-2.939732875531509e-15,1,138.3089770597754,115,163,-7.308977059775401,0
British Columbia,2014-10-04,85,f,136,2014,86638,40,248,-0.9927088740980542,0.12053668025532135,1,140.72991517627457,119,168,-4.729915176274574,0
British Columbia,2014-10-11,85,f,161,2014,86638,41,249,-0.970941817426053,0.23931566428755385,1,143.3224544274257,120,169,17.677545572574303,0
British Columbia,2014-10-18,85,f,151,2014,86638,42,250,-0.9350162426854158,0.354604887042533,1,146.05701424427838,121,168,4.942985755721622,0
British Columbia,2014-10-25,85,f,151,2014,86638,43,251,-0.885456025653209,0.4647231720437703,1,148.90026478531473,123,174,2.0997352146852677,0
British Columbia,2014-11-01,85,f,181,2014,86638,44,252,-0.8229838658936566,0.5680647467311555,1,151.81527089953858,128,176,29.184729100461425,1
British Columbia,2014-11-08,85,f,161,2014,86638,45,253,-0.7485107481711005,0.6631226582407959,1,154.76178760774238,128,182,6.238212392257623,0
British Columbia,2014-11-15,85,f,146,2014,86638,46,254,-0.6631226582407963,0.7485107481711001,0,157.69672471626714,134,183,-11.696724716267141,0
British Columbia,2014-11-22,85,f,161,2014,86638,47,255,-0.568064746731156,0.8229838658936562,0,160.5747900932415,134.97500000000002,189,0.42520990675851067,0
British Columbia,2014-11-29,85,f,171,2014,86638,48,256,-0.46472317204377084,0.8854560256532087,0,163.34931081339906,136,190,7.6506891866009425,0
British Columbia,2014-12-06,85,f,166,2014,86638,49,257,-0.3546048870425369,0.9350162426854144,0,165.97321929362798,141,195,0.026780706372022678,0
British Columbia,2014-12-13,85,f,166,2014,86638,50,258,-0.23931566428756135,0.9709418174260511,0,168.40017848014008,141,195,-2.4001784801400845,0
British Columbia,2014-12-20,85,f,151,2014,86638,51,259,-0.12053668025532549,0.9927088740980538,0,170.58580716168655,142.97500000000002,201,-19.585807161686546,0
British Columbia,2014-12-27,85,f,166,2014,86638,52,260,-1.2246063538223773e-15,1,0,172.48895481028265,146,201,-6.4889548102826495,0
British Columbia,2015-01-03,85,f,201,2015,88261,1,261,0.12053668025531952,0.9927088740980544,0,177.3338959526353,151,210,23.666104047364712,0
British Columbia,2015-01-10,85,f,226,2015,88261,2,262,0.23931566428755896,0.9709418174260517,0,178.59091605657787,151,206,47.40908394342213,1
British Columbia,2015-01-17,85,f,186,2015,88261,3,263,0.3546048870425346,0.9350162426854152,0,179.46658137492463,154.97500000000002,212,6.53341862507537,0
British Columbia,2015-01-24,85,f,191,2015,88261,4,264,0.4647231720437687,0.8854560256532098,0,179.94392599955006,152.97500000000005,211,11.05607400044994,0
British Columbia,2015-01-31,85,f,186,2015,88261,5,265,0.568064746731154,0.8229838658936577,0,180.01431471995838,154.97500000000002,211.02499999999986,5.985685280041622,0
British Columbia,2015-02-07,85,f,156,2015,88261,6,266,0.6631226582407944,0.7485107481711017,0,179.67775530947748,149,208,-23.677755309477476,0
British Columbia,2015-02-14,85,f,171,2015,88261,7,267,0.7485107481711013,0.663122658240795,0,178.94289706053087,151,209,-7.942897060530868,0
British Columbia,2015-02-21,85,f,156,2015,88261,8,268,0.8229838658936572,0.5680647467311546,0,177.82671597222483,150,208,-21.826715972224832,0
British Columbia,2015-02-28,85,f,176,2015,88261,9,269,0.8854560256532078,0.46472317204377245,0,176.3539067096748,150,204,-0.35390670967478854,0
British Columbia,2015-03-07,85,f,166,2015,88261,10,270,0.9350162426854137,0.3546048870425386,0,174.55601928732077,147,205,-8.556019287320765,0
British Columbia,2015-03-14,85,f,186,2015,88261,11,271,0.9709418174260516,0.23931566428755968,0,172.47039278661504,146,200,13.529607213384963,0
British Columbia,2015-03-21,85,f,146,2015,88261,12,272,0.9927088740980539,0.12053668025532378,0,170.13894813936957,143,196,-24.138948139369575,0
British Columbia,2015-03-28,85,f,141,2015,88261,13,273,1,-4.905201678867543e-16,0,167.6069064806279,143,193,-26.606906480627913,0
British Columbia,2015-04-04,85,f,146,2015,88261,14,274,0.9927088740980538,-0.12053668025532475,0,164.92149877789208,139,192,-18.921498777892083,0
British Columbia,2015-04-11,85,f,141,2015,88261,15,275,0.9709418174260513,-0.23931566428756063,1,162.13072689956005,139,189,-21.130726899560045,0
British Columbia,2015-04-18,85,f,151,2015,88261,16,276,0.9350162426854158,-0.3546048870425329,1,159.2822269457328,135,187,-8.282226945732788,0
British Columbia,2015-04-25,85,f,176,2015,88261,17,277,0.8854560256532107,-0.464723172043767,1,156.4222737487239,132,183,19.57772625127609,0
British Columbia,2015-05-02,85,f,176,2015,88261,18,278,0.8229838658936567,-0.5680647467311554,1,153.59495227201467,130,177,22.405047727985334,0
British Columbia,2015-05-09,85,f,171,2015,88261,19,279,0.7485107481711006,-0.6631226582407957,1,150.8415084399234,128,177,20.158491560076612,0
British Columbia,2015-05-16,85,f,161,2015,88261,20,280,0.6631226582407991,-0.7485107481710976,1,148.19987976562675,124.97500000000005,175,12.800120234373253,0
British Columbia,2015-05-23,85,f,151,2015,88261,21,281,0.568064746731159,-0.8229838658936541,1,145.7043957861728,123,170,5.295604213827204,0
British Columbia,2015-05-30,85,f,156,2015,88261,22,282,0.46472317204377095,-0.8854560256532087,1,143.38563022718145,121,167,12.614369772818549,0
British Columbia,2015-06-06,85,f,121,2015,88261,23,283,0.354604887042537,-0.9350162426854143,1,141.27038118087472,119,164,-20.270381180874722,0
British Columbia,2015-06-13,85,f,121,2015,88261,24,284,0.23931566428755802,-0.970941817426052,1,139.3817523151726,116,164,-18.381752315172605,0
British Columbia,2015-06-20,85,f,126,2015,88261,25,285,0.12053668025532208,-0.9927088740980541,1,137.7393069824875,116,160,-11.739306982487506,0
British Columbia,2015-06-27,85,f,141,2015,88261,26,286,-2.205646689595886e-15,-1,1,136.35926769722468,114,159.02499999999986,4.640732302775319,0
British Columbia,2015-07-04,85,f,151,2015,88261,27,287,-0.12053668025531941,-0.9927088740980544,0,135.25473538962814,112,159.02499999999986,15.745264610371862,0
British Columbia,2015-07-11,85,f,121,2015,88261,28,288,-0.23931566428755538,-0.9709418174260526,0,134.4359057207905,113,159.02499999999986,-13.435905720790487,0
British Columbia,2015-07-18,85,f,136,2015,88261,29,289,-0.35460488704253446,-0.9350162426854153,0,133.9102632113507,111,158,2.0897367886493043,0
British Columbia,2015-07-25,85,f,121,2015,88261,30,290,-0.46472317204376856,-0.8854560256532099,0,133.68273772190753,112,157,-12.682737721907529,0
British Columbia,2015-08-01,85,f,146,2015,88261,31,291,-0.5680647467311509,-0.8229838658936597,0,133.75581173786813,112,159.02499999999986,12.244188262131871,0
British Columbia,2015-08-08,85,f,136,2015,88261,32,292,-0.6631226582407918,-0.7485107481711042,0,134.129570847094,111,159,1.8704291529060129,0
British Columbia,2015-08-15,85,f,111,2015,88261,33,293,-0.7485107481710989,-0.6631226582407977,0,134.8016937142571,111,158,-23.801693714257112,0
British Columbia,2015-08-22,85,f,131,2015,88261,34,294,-0.8229838658936551,-0.5680647467311576,0,135.7673817575793,114,160,-4.767381757579301,0
British Columbia,2015-08-29,85,f,151,2015,88261,35,295,-0.8854560256532095,-0.4647231720437694,0,137.01923265144774,113.97500000000005,163,13.980767348552263,0
British Columbia,2015-09-05,85,f,141,2015,88261,36,296,-0.93501624268541494,-0.3546048870425354,1,138.5470657398214,115,165.02499999999986,2.4529342601786084,0
British Columbia,2015-09-12,85,f,161,2015,88261,37,297,-0.9709418174260523,-0.23931566428755635,1,140.33771144995302,116,164,20.66228855004698,0
British Columbia,2015-09-19,85,f,126,2015,88261,38,298,-0.9927088740980534,-0.12053668025532743,1,142.37478079164478,118,166,-16.37478079164478,0
British Columbia,2015-09-26,85,f,131,2015,88261,39,299,-1,-3.1846541462959843e-15,1,144.6384348908437,122,170,-13.638434890843712,0
British Columbia,2015-10-03,85,f,151,2015,88261,40,300,-0.9927088740980542,0.1205366802553211,1,147.10517803125177,123,172,3.894821968748232,0
British Columbia,2015-10-10,85,f,156,2015,88261,41,301,-0.9709418174260522,0.23931566428755705,1,149.74770057115583,126,174,6.252299428844168,0
