Region,Date,Age,Sex,Deaths,Year,Exposure,Week,t,sn52,cs52,include,pred,lp,up,excess,exc_reg_pi
Canada,2014-03-22,65,m,1161,2014,2653837,12,220,0.992708874098054,0.12053668025532353,0,1303.4887551307397,1228,1380,-142.48875513073972,0
Canada,2014-03-29,65,m,1286,2014,2653837,13,221,1,-7.354414386512298e-16,0,1291.1584847897032,1220,1374,-5.158484789703152,0
Canada,2014-04-05,65,m,1196,2014,2653837,14,222,0.9927088740980542,-0.12053668025532148,0,1278.152601782886,1207,1354,-82.152601782886,0
Canada,2014-04-12,65,m,1266,2014,2653837,15,223,0.9709418174260521,-0.2393156642875574,1,1264.666608879721,1192,1339.0249999999999,1.333391120278975,0
Canada,2014-04-19,65,m,1206,2014,2653837,16,224,0.9350162426854158,-0.3546048870425331,1,1250.8981453486563,1182,1332,-44.89814534865627,0
Canada,2014-04-26,65,m,1236,2014,2653837,17,225,0.8854560256532106,-0.46472317204376723,1,1237.043405330657,1165.95,1316,-1.043405330656924,0
Canada,2014-05-03,65,m,1231,2014,2653837,18,226,0.8229838658936566,-0.5680647467311556,1,1223.2938079363212,1148,1293,7.706192063678827,0
Canada,2014-05-10,65,m,1231,2014,2653837,19,227,0.7485107481711029,-0.6631226582407933,1,1209.8331298237665,1143,1269.0249999999999,21.166870176233488,0
Canada,2014-05-17,65,m,1211,2014,2653837,20,228,0.6631226582407962,-0.7485107481711002,1,1196.8351113559663,1134,1264,14.164888644033681,0
Canada,2014-05-24,65,m,1166,2014,2653837,21,229,0.5680647467311588,-0.8229838658936544,1,1184.4615229148142,1116,1256,-18.461522914814168,0
Canada,2014-05-31,65,m,1156,2014,2653837,22,230,0.46472317204376756,-0.8854560256532104,1,1172.8606739902182,1103,1243,-16.860673990218174,0
Canada,2014-06-07,65,m,1166,2014,2653837,23,231,0.3546048870425368,-0.9350162426854144,1,1162.166329071505,1097,1229,3.8336709284949393,0
Canada,2014-06-14,65,m,1246,2014,2653837,24,232,0.23931566428755777,-0.970941817426052,1,1152.4969804974903,1089,1219.0249999999999,93.50301950250969,1
Canada,2014-06-21,65,m,1081,2014,2653837,25,233,0.12053668025532184,-0.9927088740980542,1,1143.9554193939505,1074.975,1214.0249999999999,-62.95541939395048,0
Canada,2014-06-28,65,m,1181,2014,2653837,26,234,1.1021457184401395e-15,-1,1,1136.6285414480037,1071,1213,44.371458551996284,0
Canada,2014-07-05,65,m,1116,2014,2653837,27,235,-0.12053668025532317,-0.992708874098054,0,1130.587324112611,1060,1202.0499999999997,-14.587324112610986,0
Canada,2014-07-12,65,m,1101,2014,2653837,28,236,-0.23931566428755563,-0.9709418174260526,0,1125.8869153302876,1060,1199,-24.886915330287593,0
Canada,2014-07-19,65,m,1111,2014,2653837,29,237,-0.35460488704253473,-0.9350162426854152,0,1122.566780375537,1049,1192,-11.566780375537064,0
Canada,2014-07-26,65,m,1061,2014,2653837,30,238,-0.4647231720437656,-0.8854560256532115,0,1120.6508622950423,1047,1188,-59.650862295042316,0
Canada,2014-08-02,65,m,1116,2014,2653837,31,239,-0.568064746731154,-0.8229838658936576,0,1120.1477220619797,1046.975,1194.0249999999999,-4.147722061979721,0
Canada,2014-08-09,65,m,1091,2014,2653837,32,240,-0.6631226582407919,-0.748510748171104,0,1121.0506363984757,1057,1187,-30.050636398475717,0
Canada,2014-08-16,65,m,1081,2014,2653837,33,241,-0.7485107481711013,-0.663122658240795,0,1123.3376437576653,1054.975,1194.0249999999999,-42.33764375766532,0
Canada,2014-08-23,65,m,1101,2014,2653837,34,242,-0.8229838658936574,-0.5680647467311545,0,1126.9715417380633,1062,1191,-25.97154173806325,0
Canada,2014-08-30,65,m,1161,2014,2653837,35,243,-0.8854560256532096,-0.4647231720437692,0,1131.8998517951939,1064.95,1199,29.100148204806146,0
Canada,2014-09-06,65,m,1111,2014,2653837,36,244,-0.93501624268541494,-0.3546048870425352,1,1138.054779083608,1072,1206,-27.054779083608082,0
Canada,2014-09-13,65,m,1106,2014,2653837,37,245,-0.9709418174260516,-0.23931566428755954,1,1145.3532061448482,1076,1208,-39.35320614484817,0
Canada,2014-09-20,65,m,1176,2014,2653837,38,246,-0.992708874098054,-0.12053668025532366,1,1153.6967684485387,1086,1224,22.303231551461295,0
Canada,2014-09-27,65,m,1206,2014,2653837,39,247,-1,-2.939732875531509e-15,1,1162.9720669418168,1095,1230.0499999999997,43.02793305818318,0
Canada,2014-10-04,65,m,1196,2014,2653837,40,248,-0.9927088740980542,0.12053668025532135,1,1173.0510771767454,1103,1247.0249999999999,22.948922823254634,0
Canada,2014-10-11,65,m,1176,2014,2653837,41,249,-0.970941817426053,0.23931566428755385,1,1183.7918156702285,1115,1253,-7.791815670228516,0
Canada,2014-10-18,65,m,1146,2014,2653837,42,250,-0.9350162426854158,0.354604887042533,1,1195.039321353483,1122,1263.0499999999997,-49.03932135348305,0
Canada,2014-10-25,65,m,1266,2014,2653837,43,251,-0.885456025653209,0.4647231720437703,1,1206.6270028450162,1138,1280,59.37299715498375,0
